post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
2825,233,instagram,hightech_signal_02825,Contract Manufacturing Audit Pack allocation is tightening as component shortages ripple through customer commitments,2026-04-22T14:30:00Z,8816,749,104,24439,0.5,81.5,57,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2826,246,threads,hightech_signal_02826,Fab operations teams are watching wafer starts for Channel Inventory Signal Pack after the latest yield improvement review,2026-04-22T07:15:00Z,9897,3082,57,194902,0.76,92.6,31,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2827,259,tiktok,hightech_signal_02827,Supplier risk is rising for Thermal Control Sensor Array and channel inventory buffers may not cover the next order-promising cycle,2026-03-15T16:30:00Z,9481,1168,465,153237,0.49,60.8,9,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2828,272,youtube,hightech_signal_02828,Engineering change orders changed the bill of materials assumptions for Yield Excursion Response Pack during the NPI gate,2026-04-21T16:45:00Z,3727,3314,347,22710,0.54,83,47,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2829,285,twitter,hightech_signal_02829,Connected product telemetry for Contract Manufacturing Capacity Pack is showing field quality patterns that warranty analytics should triage,2026-04-21T09:30:00Z,5123,1337,219,213281,0.38,69,22,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2830,298,instagram,hightech_signal_02830,Contract manufacturing capacity for Private 5G Factory Starter Pack is becoming the bottleneck for the next customer commitment wave,2026-04-21T02:15:00Z,8669,413,400,258992,0.34,78.2,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2831,311,threads,hightech_signal_02831,Demand volatility around Supplier Qualification Evidence Vault is pressuring allocation rules across enterprise buyer regions,2026-04-20T19:00:00Z,8154,970,235,88532,0.52,63.4,37,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2832,324,tiktok,hightech_signal_02832,Service and support operations are asking for a follow-up plan on Engineering Change Order Copilot before warranty cases rise,2026-04-20T11:45:00Z,8252,1575,209,143005,0.8,75.3,13,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2833,337,youtube,hightech_signal_02833,Connected Product Telemetry Hub allocation is tightening as component shortages ripple through customer commitments,2025-08-05T16:30:00Z,2442,312,187,37863,0.92,56.4,53,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2834,350,twitter,hightech_signal_02834,Fab operations teams are watching wafer starts for Lithography Throughput Analyzer after the latest yield improvement review,2026-04-19T21:15:00Z,14674,1274,377,23227,0.89,80.6,28,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2835,363,instagram,hightech_signal_02835,Supplier risk is rising for Wafer Start Planning Optimizer and channel inventory buffers may not cover the next order-promising cycle,2026-04-19T14:00:00Z,8079,1725,32,163201,0.72,71.6,6,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2836,376,threads,hightech_signal_02836,Engineering change orders changed the bill of materials assumptions for Factory Line Quality Camera during the NPI gate,2026-04-19T06:45:00Z,5446,1966,308,167781,0.77,68.3,43,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2837,389,tiktok,hightech_signal_02837,Connected product telemetry for Connected Product Quality Monitor is showing field quality patterns that warranty analytics should triage,2026-04-18T23:30:00Z,3622,999,243,122179,0.73,63.7,19,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2838,402,youtube,hightech_signal_02838,Contract manufacturing capacity for Wafer Starts Commit Planner is becoming the bottleneck for the next customer commitment wave,2026-04-18T16:15:00Z,8717,2474,218,235824,0.56,59.4,59,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2839,415,twitter,hightech_signal_02839,Demand volatility around Silicon Lot Genealogy Viewer is pressuring allocation rules across enterprise buyer regions,2025-11-25T16:30:00Z,11626,1735,585,16292,0.81,82.1,33,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2840,428,instagram,hightech_signal_02840,Service and support operations are asking for a follow-up plan on Developer Portal Premium Seat before warranty cases rise,2026-04-18T01:45:00Z,7353,112,499,290697,0.69,85.2,10,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2841,441,threads,hightech_signal_02841,Customer Promise Allocation API allocation is tightening as component shortages ripple through customer commitments,2026-04-17T18:30:00Z,7125,2487,730,276731,0.79,81.1,49,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2842,454,tiktok,hightech_signal_02842,Fab operations teams are watching wafer starts for Customer Commitment Console after the latest yield improvement review,2026-04-17T11:15:00Z,8350,972,225,20118,0.64,71.1,24,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2843,467,youtube,hightech_signal_02843,Supplier risk is rising for Secure Device Fleet Manager and channel inventory buffers may not cover the next order-promising cycle,2026-04-17T04:00:00Z,434,1574,156,6784,0.81,49.1,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2844,480,twitter,hightech_signal_02844,Engineering change orders changed the bill of materials assumptions for Customer Commit Date Guardrail during the NPI gate,2026-04-16T20:45:00Z,7397,1229,737,9604,0.54,74.9,39,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2845,13,instagram,hightech_signal_02845,Connected product telemetry for Supplier Shortage Radar is showing field quality patterns that warranty analytics should triage,2026-03-17T16:30:00Z,8205,2618,406,70939,0.36,76.6,15,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2846,26,threads,hightech_signal_02846,Contract manufacturing capacity for Supplier Risk Heatmap Service is becoming the bottleneck for the next customer commitment wave,2026-04-16T06:15:00Z,13353,94,814,117549,0.61,84.2,55,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2847,39,tiktok,hightech_signal_02847,Demand volatility around Contract Manufacturer Scorecard is pressuring allocation rules across enterprise buyer regions,2026-04-15T23:00:00Z,3561,1786,372,73355,0.55,58.3,30,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2848,52,youtube,hightech_signal_02848,Service and support operations are asking for a follow-up plan on Yield Improvement Analytics Pack before warranty cases rise,2026-04-15T15:45:00Z,7156,561,208,83872,0.83,85.8,7,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2849,65,twitter,hightech_signal_02849,NPI Supplier Readiness Kit allocation is tightening as component shortages ripple through customer commitments,2026-04-15T08:30:00Z,9709,233,219,161014,0.59,51.3,45,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2850,78,instagram,hightech_signal_02850,Fab operations teams are watching wafer starts for Supply Chain Control Tower Seat after the latest yield improvement review,2026-04-15T01:15:00Z,6832,1440,125,130086,0.84,53.3,21,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2851,91,threads,hightech_signal_02851,Supplier risk is rising for AI Edge Gateway Reference Kit and channel inventory buffers may not cover the next order-promising cycle,2025-08-07T16:30:00Z,1446,1246,68,152777,0.57,75,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2852,104,tiktok,hightech_signal_02852,Engineering change orders changed the bill of materials assumptions for Firmware Release Governance Pack during the NPI gate,2026-04-14T10:45:00Z,2788,284,437,108768,0.92,63.6,35,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2853,117,youtube,hightech_signal_02853,Connected product telemetry for BOM Risk Reconciliation Service is showing field quality patterns that warranty analytics should triage,2026-04-14T03:30:00Z,6009,1198,388,245000,0.34,81.1,12,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2854,130,twitter,hightech_signal_02854,Contract manufacturing capacity for Support Knowledge Graph Seat is becoming the bottleneck for the next customer commitment wave,2026-04-13T20:15:00Z,3563,1029,165,161066,0.59,79.7,51,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2855,143,instagram,hightech_signal_02855,Demand volatility around Connected Product Support Entitlement is pressuring allocation rules across enterprise buyer regions,2026-04-13T13:00:00Z,11629,2428,265,171382,0.59,79,26,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2856,156,threads,hightech_signal_02856,Service and support operations are asking for a follow-up plan on Autonomous Test Cell Controller before warranty cases rise,2026-04-13T05:45:00Z,3331,1019,653,55021,0.75,94.5,5,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2857,169,tiktok,hightech_signal_02857,Warranty Analytics Data Mart allocation is tightening as component shortages ripple through customer commitments,2025-11-27T16:30:00Z,3161,2778,385,16288,0.57,75.1,41,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2858,182,youtube,hightech_signal_02858,Fab operations teams are watching wafer starts for Rugged Sensor Replacement Kit after the latest yield improvement review,2026-04-12T15:15:00Z,3904,2496,57,226643,0.71,81.6,17,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2859,195,twitter,hightech_signal_02859,Supplier risk is rising for Design Handoff Readiness Gate and channel inventory buffers may not cover the next order-promising cycle,2026-04-12T08:00:00Z,3625,747,357,54839,0.39,54.4,58,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2860,208,instagram,hightech_signal_02860,Engineering change orders changed the bill of materials assumptions for Demand Volatility Forecast Pack during the NPI gate,2026-04-12T00:45:00Z,2374,374,496,32619,0.83,55.8,32,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2861,221,threads,hightech_signal_02861,Connected product telemetry for Thermal Control Sensor Array is showing field quality patterns that warranty analytics should triage,2026-04-11T17:30:00Z,10976,1198,36,228654,0.52,67.5,9,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2862,234,tiktok,hightech_signal_02862,Contract manufacturing capacity for PLM Compliance Evidence Pack is becoming the bottleneck for the next customer commitment wave,2026-04-11T10:15:00Z,2887,1866,247,153662,0.65,63.2,48,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2863,247,youtube,hightech_signal_02863,Demand volatility around Order Promising Risk Service is pressuring allocation rules across enterprise buyer regions,2026-03-19T16:30:00Z,1495,2862,732,163723,0.8,88.6,23,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2864,260,twitter,hightech_signal_02864,Service and support operations are asking for a follow-up plan on Private 5G Factory Starter Pack before warranty cases rise,2026-04-10T19:45:00Z,3164,1672,572,280397,0.52,70.2,2,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2865,273,instagram,hightech_signal_02865,Critical Component Reservation API allocation is tightening as component shortages ripple through customer commitments,2026-04-10T12:30:00Z,10290,1995,173,219769,0.58,63.7,38,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2866,286,threads,hightech_signal_02866,Fab operations teams are watching wafer starts for NPI Launch Readiness Board after the latest yield improvement review,2026-04-10T05:15:00Z,2192,2003,553,135515,0.91,73.9,14,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2867,299,tiktok,hightech_signal_02867,Supplier risk is rising for Assembly Yield Correlator and channel inventory buffers may not cover the next order-promising cycle,2026-04-09T22:00:00Z,5198,945,118,83476,0.62,79.5,54,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2868,312,youtube,hightech_signal_02868,Engineering change orders changed the bill of materials assumptions for Lithography Throughput Analyzer during the NPI gate,2026-04-09T14:45:00Z,9416,869,595,288118,0.55,70.8,28,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2869,325,twitter,hightech_signal_02869,Connected product telemetry for Wafer Start Planning Optimizer is showing field quality patterns that warranty analytics should triage,2025-08-09T16:30:00Z,7300,1282,246,97951,0.82,57.3,6,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2870,338,instagram,hightech_signal_02870,Contract manufacturing capacity for Contract Build Plan Optimizer is becoming the bottleneck for the next customer commitment wave,2026-04-09T00:15:00Z,10758,1841,570,209030,0.36,90.5,44,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2871,351,threads,hightech_signal_02871,Demand volatility around Connected Product Quality Monitor is pressuring allocation rules across enterprise buyer regions,2026-04-08T17:00:00Z,5653,2087,138,122189,0.82,69.9,19,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2872,364,tiktok,hightech_signal_02872,Service and support operations are asking for a follow-up plan on Customer Support Operations Board before warranty cases rise,2026-04-08T09:45:00Z,15484,252,597,59810,0.73,72.9,60,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2873,377,youtube,hightech_signal_02873,Wafer Probe Exception Detector allocation is tightening as component shortages ripple through customer commitments,2026-04-08T02:30:00Z,10617,2100,58,24454,0.47,85.7,34,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2874,390,twitter,hightech_signal_02874,Fab operations teams are watching wafer starts for Digital Thread PLM Connector after the latest yield improvement review,2026-04-07T19:15:00Z,10051,935,366,67715,0.44,62.5,11,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2875,403,instagram,hightech_signal_02875,Supplier risk is rising for Component Shortage Scenario Lab and channel inventory buffers may not cover the next order-promising cycle,2025-11-29T16:30:00Z,5037,139,254,85559,0.39,50.4,50,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2876,416,threads,hightech_signal_02876,Engineering change orders changed the bill of materials assumptions for Field Quality Case Bundle during the NPI gate,2026-04-07T04:45:00Z,10361,434,607,8279,0.35,79.1,25,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2877,429,tiktok,hightech_signal_02877,Connected product telemetry for Cloud GPU Burst Reservation is showing field quality patterns that warranty analytics should triage,2026-04-06T21:30:00Z,12768,1048,540,95254,0.37,68.6,4,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2878,442,youtube,hightech_signal_02878,Contract manufacturing capacity for Service Escalation Triage Pack is becoming the bottleneck for the next customer commitment wave,2026-04-06T14:15:00Z,9197,936,122,27884,0.74,61.8,40,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2879,455,twitter,hightech_signal_02879,Demand volatility around Component Allocation Optimizer is pressuring allocation rules across enterprise buyer regions,2026-04-06T07:00:00Z,3488,1407,165,167114,0.43,65.8,16,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2880,468,instagram,hightech_signal_02880,Service and support operations are asking for a follow-up plan on Order Promising Capacity Twin before warranty cases rise,2026-04-05T23:45:00Z,5560,1692,244,40409,0.67,58.3,56,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2881,1,threads,hightech_signal_02881,Channel Inventory Signal Pack allocation is tightening as component shortages ripple through customer commitments,2026-03-21T16:30:00Z,14494,289,686,181545,0.56,74.5,31,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2882,14,tiktok,hightech_signal_02882,Fab operations teams are watching wafer starts for AI Accelerator Module after the latest yield improvement review,2026-05-05T09:15:00Z,7271,1519,378,48003,0.64,58.2,8,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2883,27,youtube,hightech_signal_02883,Supplier risk is rising for Fab Operations Runbook Seat and channel inventory buffers may not cover the next order-promising cycle,2026-05-05T02:00:00Z,6875,1476,615,171929,0.74,83.6,46,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2884,40,twitter,hightech_signal_02884,Engineering change orders changed the bill of materials assumptions for Supply Chain Control Tower Seat during the NPI gate,2026-05-04T18:45:00Z,6896,1434,216,45540,0.71,56.1,21,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2885,53,instagram,hightech_signal_02885,Connected product telemetry for AI Edge Gateway Reference Kit is showing field quality patterns that warranty analytics should triage,2026-05-04T11:30:00Z,9148,1320,170,233830,0.76,76.5,1,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
