post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
2572,421,twitter,ext_twitter_00002572,Market access desk reports payer coverage movement for Comparator Drug Blinding Kit; TrialPath CRO quotes expiring faster,2026-05-13T03:28:22Z,7654,1102,194,191955,-0.198,48.89,,rising,,2026-05-13T09:49:19Z
2573,332,youtube,ext_youtube_00002573,Manufacturer onboarding alert: secondary source needed for TrialPath CRO Comparator Drug Blinding Kit due to capacity risk,2026-04-19T10:06:36Z,661,91,20,19804,-0.15,23.8,,normal,,2026-05-13T09:49:19Z
2574,418,threads,ext_threads_00002574,Regulatory review queue added GxP Audit Evidence Bundle; SafeGx Quality Labs certificate of analysis requested,2026-04-23T15:29:50Z,592,52,23,18346,0.391,23.56,,normal,,2026-05-13T09:49:19Z
2575,54,youtube,ext_youtube_00002575,Storage temperature note changed for Randomization Label Pack; update receiving checklist for TrialPath CRO,2026-05-05T07:04:25Z,1335,565,766,64451,0.71,46.78,,rising,,2026-05-13T09:49:19Z
2576,256,twitter,ext_twitter_00002576,PortSupply signal shows longer dwell time for eConsent Participant Packet; reroute TrialPath CRO orders where possible,2026-04-26T09:28:07Z,38321,3730,5840,598418,0.045,76.93,,viral,,2026-05-13T09:49:19Z
2577,236,instagram,ext_instagram_00002577,Safety desk published compatibility matrix update for mRNA LNP Clinical Batch; quarantine suspect lots from VitaCore Therapeutics,2026-05-12T14:14:19Z,2890,1305,555,164295,0.583,48.36,,rising,,2026-05-13T09:49:19Z
2578,95,threads,ext_threads_00002578,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-02T23:24:26Z,3135,1993,489,128381,0.099,48.19,,rising,,2026-05-13T09:49:19Z
2579,115,threads,ext_threads_00002579,Clinical supply desk requests allocation review for Recyclable Cold Pack Set; GreenLab Reagents confidence changed,2026-05-04T04:53:10Z,23631,12413,5632,660970,0.151,77.09,,viral,,2026-05-13T09:49:19Z
2580,57,tiktok,ext_tiktok_00002580,FDA inspection signal mentions PK Sampling Visit Pack from PreClinix Research; quality team requested lot genealogy review,2026-05-10T04:15:14Z,805,97,16,17555,0.212,23.77,,normal,,2026-05-13T09:49:19Z
2581,182,tiktok,ext_tiktok_00002581,EMA variation update references Acrylic Device Housing Resin; FormulationBridge release plan should be reviewed,2026-05-08T03:45:17Z,714,8,30,10207,0.329,22.85,,normal,,2026-05-13T09:49:19Z
2582,136,instagram,ext_instagram_00002582,Protocol amendment increases demand for Companion Diagnostic Control Set; BioPure Diagnostics trial supply forecast needs refresh,2026-05-13T08:38:07Z,609,14,44,1818,0.245,20.55,,normal,,2026-05-13T09:49:19Z
2583,378,threads,ext_threads_00002583,Cold-chain lane exception affects inbound Sodium Chloride USP Buffer Component; LabGrade Connect shipments may need alternate routes,2026-05-13T04:46:02Z,49101,5853,1356,944009,0.407,77.55,,viral,,2026-05-13T09:49:19Z
2584,324,instagram,ext_instagram_00002584,Single-use component availability tightened after a supplier capacity outage,2026-04-28T12:21:23Z,429,63,41,18631,0.294,23.47,,normal,,2026-05-13T09:49:19Z
2585,264,instagram,ext_instagram_00002585,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-05-11T02:59:36Z,308,41,32,14025,-0.127,22.81,,normal,,2026-05-13T09:49:19Z
2586,405,tiktok,ext_tiktok_00002586,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-12T15:19:39Z,491,5,4,13026,0.316,22.76,,normal,,2026-05-13T09:49:19Z
2587,216,instagram,ext_instagram_00002587,Allocation notice issued for Randomization Label Pack; TrialPath CRO prioritizing enrolled trial sites first,2026-05-05T18:05:02Z,27,18,37,10098,0.475,21.49,,normal,,2026-05-13T09:49:19Z
2588,164,youtube,ext_youtube_00002588,New manufacturer qualification started for CryoGrade Logistics -80C Biologic Transport Lane; risk team tracking certificates,2026-05-01T20:21:18Z,915,28,7,14438,0.659,23.47,,normal,,2026-05-13T09:49:19Z
2589,290,tiktok,ext_tiktok_00002589,Temperature excursion warning updated for Host Cell Protein Assay Kit; verify release hold before receiving ImmunoWorks Biologics lots,2026-05-07T19:20:52Z,9092,1342,974,164984,-0.144,48.99,,rising,,2026-05-13T09:49:19Z
2590,77,tiktok,ext_tiktok_00002590,Port congestion signal may delay CryoGrade Logistics Dry Ice Replenishment Service; cold-chain routing needs updated ETA,2026-04-15T02:37:02Z,151,44,43,6261,0.518,21.52,,normal,,2026-05-13T09:49:19Z
2591,393,threads,ext_threads_00002591,Enrollment surge detected for Phase II Site Activation Kit; TrialPath CRO order book rising after protocol update,2026-04-30T22:54:31Z,553,5,15,2271,0.133,20.64,,normal,,2026-05-13T09:49:19Z
2592,335,tiktok,ext_tiktok_00002592,GxP desk published revised handling language for PK Sampling Visit Pack; PreClinix Research sites should refresh labels,2026-05-10T19:46:30Z,117,16,5,9989,0.577,21.43,,normal,,2026-05-13T09:49:19Z
2593,379,instagram,ext_instagram_00002593,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-10T06:11:31Z,89,4,7,4506,0.461,20.11,,normal,,2026-05-13T09:49:19Z
2594,256,twitter,ext_twitter_00002594,Single-use component availability tightened after a supplier capacity outage,2026-05-10T17:52:50Z,802,29,4,3190,0.543,21.39,,normal,,2026-05-13T09:49:19Z
2595,491,twitter,ext_twitter_00002595,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-04-13T23:03:01Z,473,19,4,12690,0.42,22.75,,normal,,2026-05-13T09:49:19Z
2596,251,twitter,ext_twitter_00002596,Critical inventory advisory opened for SafeGx Quality Labs FDA IND Submission Pack; replenish regional cold-chain sites,2026-04-27T07:08:35Z,576,51,23,4117,-0.033,21.59,,normal,,2026-05-13T09:49:19Z
2597,344,instagram,ext_instagram_00002597,Vaccine safety desk highlights 2-8C Vaccine Distribution Lane; CryoGrade Logistics availability could tighten next month,2026-05-08T10:42:59Z,124,29,8,14948,0.181,22.15,,normal,,2026-05-13T09:49:19Z
2598,47,tiktok,ext_tiktok_00002598,Companion diagnostics bulletin notes elevated demand for Tamper-Evident Carton Batch; MedPack Components allocation score rising,2026-05-08T06:09:49Z,579,96,0,14367,0.566,23.25,,normal,,2026-05-13T09:49:19Z
2599,372,youtube,ext_youtube_00002599,Device engineering flagged substitute review for Animal Health Vaccine Batch; PreClinix Research technical file updated,2026-05-10T11:16:27Z,346,37,36,2885,0.668,20.83,,normal,,2026-05-13T09:49:19Z
2600,392,youtube,ext_youtube_00002600,Customs hold advisory mentions CryoGrade Logistics -80C Biologic Transport Lane; import documentation review required,2026-05-13T08:52:33Z,321,2,12,15714,0.657,22.7,,normal,,2026-05-13T09:49:19Z
2601,90,threads,ext_threads_00002601,ColdChainOps escalated Comparator Drug Blinding Kit; verify temperature profile and packaging before next TrialPath CRO shipment,2026-05-05T18:59:48Z,5917,1281,213,149567,0.742,48.44,,rising,,2026-05-13T09:49:19Z
2602,61,instagram,ext_instagram_00002602,Market access desk reports payer coverage movement for Trace Impurity Reference Standard; FineBio Direct quotes expiring faster,2026-05-10T07:38:09Z,579,60,15,17120,0.284,23.44,,normal,,2026-05-13T09:49:19Z
2603,32,tiktok,ext_tiktok_00002603,Manufacturer onboarding alert: secondary source needed for GeneNova Therapeutics Plasmid DNA GMP Batch due to capacity risk,2026-05-11T05:34:01Z,139,71,40,169,0.309,16.89,,normal,,2026-05-13T09:49:19Z
2604,20,threads,ext_threads_00002604,Regulatory review queue added GLP Histopathology Slide Set; PreClinix Research certificate of analysis requested,2026-04-22T14:06:55Z,469,22,47,17544,0.269,23.36,,normal,,2026-05-13T09:49:19Z
2605,101,instagram,ext_instagram_00002605,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-05-13T00:25:43Z,2599,762,896,191045,-0.49,48.51,,rising,,2026-05-13T09:49:19Z
2606,126,instagram,ext_instagram_00002606,PortSupply signal shows longer dwell time for Sterility Assurance Swab Pack; reroute SterilityGuard orders where possible,2026-05-11T01:04:14Z,294,98,22,18821,0.533,23.31,,normal,,2026-05-13T09:49:19Z
2607,377,youtube,ext_youtube_00002607,Safety desk published compatibility matrix update for EMA Variation Dossier Review; quarantine suspect lots from SafeGx Quality Labs,2026-05-10T07:49:21Z,591,42,34,2897,-0.184,21.17,,normal,,2026-05-13T09:49:19Z
2608,62,tiktok,ext_tiktok_00002608,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-04-18T15:05:27Z,302,46,9,16184,-0.099,22.88,,normal,,2026-05-13T09:49:19Z
2609,370,tiktok,ext_tiktok_00002609,Clinical supply desk requests allocation review for -80C Biologic Transport Lane; CryoGrade Logistics confidence changed,2026-05-08T00:31:10Z,5570,1945,973,44814,0.466,47.14,,rising,,2026-05-13T09:49:19Z
2610,442,youtube,ext_youtube_00002610,FDA inspection signal mentions Sterile Vial Stopper Set from MedPack Components; quality team requested lot genealogy review,2026-05-12T19:11:58Z,337,92,19,2980,0.438,20.95,,normal,,2026-05-13T09:49:19Z
2611,448,threads,ext_threads_00002611,EMA variation update references Sustainable Lab Plastics Kit; GreenLab Reagents release plan should be reviewed,2026-05-13T09:43:16Z,30696,5690,6962,211939,0.274,75.58,,viral,,2026-05-13T09:49:19Z
2612,194,youtube,ext_youtube_00002612,Protocol amendment increases demand for High-Concentration Formulation Buffer; ImmunoWorks Biologics trial supply forecast needs refresh,2026-04-20T13:50:26Z,34,19,5,8612,0.736,20.68,,normal,,2026-05-13T09:49:19Z
2613,55,threads,ext_threads_00002613,Cold-chain lane exception affects inbound Single-Use Bioreactor Bag 500L; SterileProcess Systems shipments may need alternate routes,2026-05-06T06:59:55Z,309,94,42,15210,0.309,23.14,,normal,,2026-05-13T09:49:19Z
2614,486,twitter,ext_twitter_00002614,Single-use component availability tightened after a supplier capacity outage,2026-05-10T16:30:12Z,706,28,21,16968,-0.146,23.52,,normal,,2026-05-13T09:49:19Z
2615,468,threads,ext_threads_00002615,Critical component shortage advisory raised for Monoclonal Antibody Pilot Lot; ImmunoWorks Biologics lead times may extend this week,2026-05-08T07:53:20Z,7400,623,805,47900,0.378,47.13,,rising,,2026-05-13T09:49:19Z
2616,76,instagram,ext_instagram_00002616,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-13T07:25:42Z,882,90,13,8707,0.234,22.9,,normal,,2026-05-13T09:49:19Z
2617,10,threads,ext_threads_00002617,Vaccine allocation score rose after a regional safety bulletin,2026-04-29T13:04:30Z,201,10,3,15938,0.351,22.33,,normal,,2026-05-13T09:49:19Z
2618,11,instagram,ext_instagram_00002618,New manufacturer qualification started for VitaCore Therapeutics Recombinant Protein GMP Lot; risk team tracking certificates,2026-05-11T06:38:30Z,153,89,1,2964,0.438,20.46,,normal,,2026-05-13T09:49:19Z
2619,308,threads,ext_threads_00002619,Temperature excursion warning updated for Autologous Cell Therapy Lot; verify release hold before receiving GeneNova Therapeutics lots,2026-04-15T16:12:01Z,365,97,24,13466,0.707,22.99,,normal,,2026-05-13T09:49:19Z
2620,374,instagram,ext_instagram_00002620,Port congestion signal may delay GreenLab Reagents Sustainable Lab Plastics Kit; cold-chain routing needs updated ETA,2026-04-25T07:47:05Z,404,16,6,19443,0.451,23.18,,normal,,2026-05-13T09:49:19Z
2621,456,twitter,ext_twitter_00002621,Enrollment surge detected for Comparator Drug Blinding Kit; TrialPath CRO order book rising after protocol update,2026-05-07T01:06:15Z,489,60,27,2359,-0.027,20.8,,normal,,2026-05-13T09:49:19Z
2622,142,tiktok,ext_tiktok_00002622,GxP desk published revised handling language for Sterile Vial Stopper Set; MedPack Components sites should refresh labels,2026-05-08T03:26:19Z,481,20,42,8722,0.116,22.44,,normal,,2026-05-13T09:49:19Z
2623,372,youtube,ext_youtube_00002623,FDA safety update references downstream use of Gamma-Irradiated Tubing Set; SterileProcess Systems compliance packet under review,2026-04-14T18:38:58Z,1970,892,930,69537,0.389,47.16,,rising,,2026-05-13T09:49:19Z
2624,368,threads,ext_threads_00002624,Manufacturer quality note: SterileProcess Systems reported tighter specifications for Sterile Connector Assembly effective next batch,2026-05-02T06:13:47Z,380,92,20,7541,0.745,22.22,,normal,,2026-05-13T09:49:19Z
2625,260,tiktok,ext_tiktok_00002625,Air freight capacity watch added for Comparator Drug Blinding Kit; TrialPath CRO shipments through hub corridor need monitoring,2026-04-30T08:42:47Z,180,46,2,16992,0.491,22.58,,normal,,2026-05-13T09:49:19Z
2626,52,tiktok,ext_tiktok_00002626,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-13T05:45:55Z,149,5,25,2092,0.395,19.7,,normal,,2026-05-13T09:49:19Z
2627,107,tiktok,ext_tiktok_00002627,Vaccine safety desk highlights Process Deviation Triage Service; BioCatalyst Analytics availability could tighten next month,2026-04-22T15:35:43Z,424,7,30,9584,0.248,22.39,,normal,,2026-05-13T09:49:19Z
2628,47,tiktok,ext_tiktok_00002628,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-12T21:06:46Z,2494,1231,667,21656,0.593,45.69,,rising,,2026-05-13T09:49:19Z
2629,47,tiktok,ext_tiktok_00002629,Device engineering flagged substitute review for GxP Audit Evidence Bundle; SafeGx Quality Labs technical file updated,2026-05-13T09:08:19Z,262,74,28,17259,-0.067,23.1,,normal,,2026-05-13T09:49:19Z
2630,290,tiktok,ext_tiktok_00002630,Customs hold advisory mentions MedPack Components Autoinjector Assembly Lot; import documentation review required,2026-04-27T18:07:07Z,793,19,23,6605,-0.114,22.37,,normal,,2026-05-13T09:49:19Z
2631,311,twitter,ext_twitter_00002631,ColdChainOps escalated Comparator Drug Blinding Kit; verify temperature profile and packaging before next TrialPath CRO shipment,2026-04-29T19:55:25Z,427,22,33,8094,0.596,22.24,,normal,,2026-05-13T09:49:19Z
2632,89,youtube,ext_youtube_00002632,Market access desk reports payer coverage movement for Recyclable Cold Pack Set; GreenLab Reagents quotes expiring faster,2026-05-09T10:00:14Z,276,33,7,4101,0.424,20.96,,normal,,2026-05-13T09:49:19Z
2633,237,tiktok,ext_tiktok_00002633,Manufacturer onboarding alert: secondary source needed for GeneNova Therapeutics Plasmid DNA GMP Batch due to capacity risk,2026-04-14T03:20:24Z,1060,567,307,103251,-0.144,47.03,,rising,,2026-05-13T09:49:19Z
2634,358,threads,ext_threads_00002634,Regulatory review queue added ELISA Cytokine Monitoring Kit; BioPure Diagnostics certificate of analysis requested,2026-04-26T22:34:39Z,667,81,17,8232,0.64,22.64,,normal,,2026-05-13T09:49:19Z
2635,119,youtube,ext_youtube_00002635,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-05-10T01:07:38Z,594,12,21,2680,0.373,20.95,,normal,,2026-05-13T09:49:19Z
2636,332,youtube,ext_youtube_00002636,PortSupply signal shows longer dwell time for Phase II Site Activation Kit; reroute TrialPath CRO orders where possible,2026-05-01T18:54:38Z,4848,957,365,160032,0.701,48.4,,rising,,2026-05-13T09:49:19Z
2637,401,twitter,ext_twitter_00002637,Safety desk published compatibility matrix update for mRNA LNP Clinical Batch; quarantine suspect lots from VitaCore Therapeutics,2026-04-15T07:38:01Z,9832,1039,766,80656,-0.1,48.02,,rising,,2026-05-13T09:49:19Z
2638,176,instagram,ext_instagram_00002638,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-13T09:44:13Z,488,3,11,8033,-0.245,22.16,,normal,,2026-05-13T09:49:19Z
2639,46,instagram,ext_instagram_00002639,Clinical supply desk requests allocation review for Prefilled Syringe Component Kit; MedPack Components confidence changed,2026-04-29T17:49:10Z,840,5,46,19524,0.532,23.86,,normal,,2026-05-13T09:49:19Z
2640,54,youtube,ext_youtube_00002640,FDA inspection observations increased for sterile manufacturing sites this week,2026-04-16T09:44:35Z,646,40,21,689,-0.426,19.31,,normal,,2026-05-13T09:49:19Z
2641,418,threads,ext_threads_00002641,EMA review window opened for several biologics variation dossiers,2026-04-30T07:43:17Z,23894,13100,2318,926057,-0.231,77.41,,viral,,2026-05-13T09:49:19Z
2642,472,youtube,ext_youtube_00002642,Protocol amendment increases demand for Validated Sample Return Mailer; GreenLab Reagents trial supply forecast needs refresh,2026-04-24T13:46:36Z,319,87,32,12160,0.243,22.8,,normal,,2026-05-13T09:49:19Z
2643,448,threads,ext_threads_00002643,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-04-14T10:12:10Z,434,29,47,18867,-0.35,23.43,,normal,,2026-05-13T09:49:19Z
2644,95,threads,ext_threads_00002644,CDMO capacity bulletin references GeneNova Therapeutics slot availability for Plasmid DNA GMP Batch; trial sites should watch allocation,2026-05-08T01:32:19Z,6729,1514,299,91410,0.682,47.94,,rising,,2026-05-13T09:49:19Z
2645,218,twitter,ext_twitter_00002645,Critical component shortage advisory raised for Host Cell Protein Assay Kit; ImmunoWorks Biologics lead times may extend this week,2026-05-13T09:10:38Z,451149,83979,10677,17351983,0.479,99.63,,mega_viral,,2026-05-13T09:49:19Z
2646,325,tiktok,ext_tiktok_00002646,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-04-21T21:46:16Z,386,64,7,14580,0.382,22.95,,normal,,2026-05-13T09:49:19Z
