shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
1167,1167,11,FabLine Freight,HTR00001167,packed,978,5.8,353.63,2026-05-04T05:20:00Z,,2026-05-04T04:20:00Z
1168,1168,4,ChannelFlow Priority,HTR00001168,shipped,1281,36.8,168.42,2026-05-04T05:15:00Z,,2026-05-04T04:15:00Z
1169,1169,9,Oracle Logistics Cloud,HTR00001169,in_transit,2407,23.5,378.86,2026-05-04T05:10:00Z,,2026-05-04T04:10:00Z
1170,1170,2,Silicon Route Express,HTR00001170,out_for_delivery,419,63.3,240.51,2026-05-04T05:05:00Z,,2026-05-04T04:05:00Z
1171,1171,7,FabLine Freight,HTR00001171,preparing,1872,45.2,353.98,2026-05-04T05:00:00Z,,2026-05-04T04:00:00Z
1172,1172,12,ChannelFlow Priority,HTR00001172,delivered,1252,11.9,250.42,2026-05-04T04:55:00Z,2026-05-04T08:55:00Z,2026-05-04T03:55:00Z
1173,1173,5,Oracle Logistics Cloud,HTR00001173,shipped,1227,53.1,136.43,2026-05-04T04:50:00Z,,2026-05-04T03:50:00Z
1174,1174,10,Silicon Route Express,HTR00001174,in_transit,1760,53.9,72.27,2026-05-04T04:45:00Z,,2026-05-04T03:45:00Z
1175,1175,3,FabLine Freight,HTR00001175,out_for_delivery,2127,70.3,332.17,2026-05-04T04:40:00Z,,2026-05-04T03:40:00Z
1176,1176,8,ChannelFlow Priority,HTR00001176,preparing,1385,42.4,490.42,2026-05-04T04:35:00Z,,2026-05-04T03:35:00Z
1177,1177,1,Oracle Logistics Cloud,HTR00001177,packed,2089,12.8,485.41,2026-05-04T04:30:00Z,,2026-05-04T03:30:00Z
1178,1178,6,Silicon Route Express,HTR00001178,shipped,1467,10.1,94.34,2026-05-04T04:25:00Z,,2026-05-04T03:25:00Z
1179,1179,11,FabLine Freight,HTR00001179,in_transit,2256,58.5,119.16,2026-05-04T04:20:00Z,,2026-05-04T03:20:00Z
1180,1180,4,ChannelFlow Priority,HTR00001180,delivered,763,53.2,208.05,2026-05-04T04:15:00Z,2026-05-04T08:15:00Z,2026-05-04T03:15:00Z
1181,1181,9,Oracle Logistics Cloud,HTR00001181,preparing,2234,17.4,447.95,2026-05-04T04:10:00Z,,2026-05-04T03:10:00Z
1182,1182,2,Silicon Route Express,HTR00001182,packed,1434,61.8,428.1,2026-05-04T04:05:00Z,,2026-05-04T03:05:00Z
1183,1183,7,FabLine Freight,HTR00001183,shipped,2266,36.7,456.93,2026-05-04T04:00:00Z,,2026-05-04T03:00:00Z
1184,1184,12,ChannelFlow Priority,HTR00001184,in_transit,1054,36.9,32.74,2026-05-04T03:55:00Z,,2026-05-04T02:55:00Z
1185,1185,5,Oracle Logistics Cloud,HTR00001185,out_for_delivery,2009,68.1,372.37,2026-05-04T03:50:00Z,,2026-05-04T02:50:00Z
1186,1186,10,Silicon Route Express,HTR00001186,preparing,1576,23.1,113.3,2026-05-04T03:45:00Z,,2026-05-04T02:45:00Z
1187,1187,3,FabLine Freight,HTR00001187,packed,975,43.2,246.71,2026-05-04T03:40:00Z,,2026-05-04T02:40:00Z
1188,1188,8,ChannelFlow Priority,HTR00001188,delivered,1916,27.5,32.19,2026-05-04T03:35:00Z,2026-05-04T07:35:00Z,2026-05-04T02:35:00Z
1189,1189,1,Oracle Logistics Cloud,HTR00001189,in_transit,1397,60,419.47,2026-05-04T03:30:00Z,,2026-05-04T02:30:00Z
1190,1190,6,Silicon Route Express,HTR00001190,out_for_delivery,534,35.3,321.95,2026-05-04T03:25:00Z,,2026-05-04T02:25:00Z
1191,1191,11,FabLine Freight,HTR00001191,preparing,1217,54.2,417.08,2026-05-04T03:20:00Z,,2026-05-04T02:20:00Z
1192,1192,4,ChannelFlow Priority,HTR00001192,packed,1549,30.9,282.84,2026-05-04T03:15:00Z,,2026-05-04T02:15:00Z
1193,1193,9,Oracle Logistics Cloud,HTR00001193,shipped,968,13.3,402.11,2026-05-04T03:10:00Z,,2026-05-04T02:10:00Z
1194,1194,2,Silicon Route Express,HTR00001194,in_transit,907,13.5,222.8,2026-05-04T03:05:00Z,,2026-05-04T02:05:00Z
1195,1195,7,FabLine Freight,HTR00001195,out_for_delivery,575,69.6,266.01,2026-05-04T03:00:00Z,,2026-05-04T02:00:00Z
1196,1196,12,ChannelFlow Priority,HTR00001196,delivered,1805,63.7,256.06,2026-05-04T02:55:00Z,2026-05-04T06:55:00Z,2026-05-04T01:55:00Z
1197,1197,5,Oracle Logistics Cloud,HTR00001197,packed,1692,14.8,92.34,2026-05-04T02:50:00Z,,2026-05-04T01:50:00Z
1198,1198,10,Silicon Route Express,HTR00001198,shipped,2677,61,427.5,2026-05-04T02:45:00Z,,2026-05-04T01:45:00Z
1199,1199,3,FabLine Freight,HTR00001199,in_transit,2243,61.7,474.39,2026-05-04T02:40:00Z,,2026-05-04T01:40:00Z
1200,1200,8,ChannelFlow Priority,HTR00001200,out_for_delivery,1296,34.9,160.66,2026-05-04T02:35:00Z,,2026-05-04T01:35:00Z
1201,1201,1,Oracle Logistics Cloud,HTR00001201,preparing,2520,20.2,227.83,2026-05-04T02:30:00Z,,2026-05-04T01:30:00Z
1202,1202,6,Silicon Route Express,HTR00001202,packed,1319,46.5,274.39,2026-05-04T02:25:00Z,,2026-05-04T01:25:00Z
1203,1203,11,FabLine Freight,HTR00001203,shipped,2569,10.1,202.37,2026-05-04T02:20:00Z,,2026-05-04T01:20:00Z
1204,1204,4,ChannelFlow Priority,HTR00001204,delivered,585,19.4,379.18,2026-05-04T02:15:00Z,2026-05-04T06:15:00Z,2026-05-04T01:15:00Z
1205,1205,9,Oracle Logistics Cloud,HTR00001205,out_for_delivery,2349,68.9,368.8,2026-05-04T02:10:00Z,,2026-05-04T01:10:00Z
1206,1206,2,Silicon Route Express,HTR00001206,preparing,291,23.5,213.8,2026-05-04T02:05:00Z,,2026-05-04T01:05:00Z
1207,1207,7,FabLine Freight,HTR00001207,packed,2605,13.3,496.38,2026-05-04T02:00:00Z,,2026-05-04T01:00:00Z
1208,1208,12,ChannelFlow Priority,HTR00001208,shipped,2251,18.6,107.51,2026-05-04T01:55:00Z,,2026-05-04T00:55:00Z
1209,1209,5,Oracle Logistics Cloud,HTR00001209,in_transit,1825,19.1,137.98,2026-05-04T01:50:00Z,,2026-05-04T00:50:00Z
1210,1210,10,Silicon Route Express,HTR00001210,out_for_delivery,1822,46.7,282.21,2026-05-04T01:45:00Z,,2026-05-04T00:45:00Z
1211,1211,3,FabLine Freight,HTR00001211,preparing,333,35.9,82.92,2026-05-04T01:40:00Z,,2026-05-04T00:40:00Z
1212,1212,8,ChannelFlow Priority,HTR00001212,delivered,524,23.8,380.62,2026-05-04T01:35:00Z,2026-05-04T05:35:00Z,2026-05-04T00:35:00Z
1213,1213,1,Oracle Logistics Cloud,HTR00001213,shipped,2152,43.7,215.89,2026-05-04T01:30:00Z,,2026-05-04T00:30:00Z
1214,1214,6,Silicon Route Express,HTR00001214,in_transit,1671,8.6,86.23,2026-05-04T01:25:00Z,,2026-05-04T00:25:00Z
1215,1215,11,FabLine Freight,HTR00001215,out_for_delivery,2334,13.4,429.54,2026-05-04T01:20:00Z,,2026-05-04T00:20:00Z
1216,1216,4,ChannelFlow Priority,HTR00001216,preparing,417,34.7,168.47,2026-05-04T01:15:00Z,,2026-05-04T00:15:00Z
1217,1217,9,Oracle Logistics Cloud,HTR00001217,packed,1597,16.5,280.79,2026-05-04T01:10:00Z,,2026-05-04T00:10:00Z
1218,1218,2,Silicon Route Express,HTR00001218,shipped,1002,65.8,36.59,2026-05-04T01:05:00Z,,2026-05-04T00:05:00Z
1219,1219,7,FabLine Freight,HTR00001219,in_transit,1132,8,445.55,2026-05-04T01:00:00Z,,2026-05-04T00:00:00Z
1220,1220,12,ChannelFlow Priority,HTR00001220,delivered,1621,27.5,52.65,2026-05-04T00:55:00Z,2026-05-04T04:55:00Z,2026-05-03T23:55:00Z
1221,1221,5,Oracle Logistics Cloud,HTR00001221,preparing,1895,59.3,376.64,2026-05-04T00:50:00Z,,2026-05-03T23:50:00Z
1222,1222,10,Silicon Route Express,HTR00001222,packed,683,44.3,478.16,2026-05-04T00:45:00Z,,2026-05-03T23:45:00Z
1223,1223,3,FabLine Freight,HTR00001223,shipped,1993,40.5,338.33,2026-05-04T00:40:00Z,,2026-05-03T23:40:00Z
1224,1224,8,ChannelFlow Priority,HTR00001224,in_transit,973,29.9,190.65,2026-05-04T00:35:00Z,,2026-05-03T23:35:00Z
1225,1225,1,Oracle Logistics Cloud,HTR00001225,out_for_delivery,142,21.9,375.48,2026-05-04T00:30:00Z,,2026-05-03T23:30:00Z
1226,1226,6,Silicon Route Express,HTR00001226,preparing,140,9.3,317.08,2026-05-04T00:25:00Z,,2026-05-03T23:25:00Z
1227,1227,11,FabLine Freight,HTR00001227,packed,1273,16.9,238.33,2026-05-04T00:20:00Z,,2026-05-03T23:20:00Z
1228,1228,4,ChannelFlow Priority,HTR00001228,delivered,1330,22.1,253.67,2026-05-04T00:15:00Z,2026-05-04T04:15:00Z,2026-05-03T23:15:00Z
1229,1229,9,Oracle Logistics Cloud,HTR00001229,in_transit,2292,9.4,413.4,2026-05-04T00:10:00Z,,2026-05-03T23:10:00Z
1230,1230,2,Silicon Route Express,HTR00001230,out_for_delivery,2661,12,179.06,2026-05-04T00:05:00Z,,2026-05-03T23:05:00Z
1231,1231,7,FabLine Freight,HTR00001231,preparing,138,72.8,349.33,2026-05-04T00:00:00Z,,2026-05-03T23:00:00Z
1232,1232,12,ChannelFlow Priority,HTR00001232,packed,1009,24.3,492.1,2026-05-03T23:55:00Z,,2026-05-03T22:55:00Z
1233,1233,5,Oracle Logistics Cloud,HTR00001233,shipped,1935,53.8,116.83,2026-05-03T23:50:00Z,,2026-05-03T22:50:00Z
1234,1234,10,Silicon Route Express,HTR00001234,in_transit,1441,33.2,382.85,2026-05-03T23:45:00Z,,2026-05-03T22:45:00Z
1235,1235,3,FabLine Freight,HTR00001235,out_for_delivery,889,26.7,129.2,2026-05-03T23:40:00Z,,2026-05-03T22:40:00Z
1236,1236,8,ChannelFlow Priority,HTR00001236,delivered,908,71,445.71,2026-05-03T23:35:00Z,2026-05-04T03:35:00Z,2026-05-03T22:35:00Z
1237,1237,1,Oracle Logistics Cloud,HTR00001237,packed,2647,14,414.91,2026-05-03T23:30:00Z,,2026-05-03T22:30:00Z
1238,1238,6,Silicon Route Express,HTR00001238,shipped,2189,70.2,223.2,2026-05-03T23:25:00Z,,2026-05-03T22:25:00Z
1239,1239,11,FabLine Freight,HTR00001239,in_transit,2286,47.8,132.69,2026-05-03T23:20:00Z,,2026-05-03T22:20:00Z
1240,1240,4,ChannelFlow Priority,HTR00001240,out_for_delivery,161,66.3,412.51,2026-05-03T23:15:00Z,,2026-05-03T22:15:00Z
1241,1241,9,Oracle Logistics Cloud,HTR00001241,preparing,474,49.3,354.16,2026-05-03T23:10:00Z,,2026-05-03T22:10:00Z
1242,1242,2,Silicon Route Express,HTR00001242,packed,2191,31.8,320.52,2026-05-03T23:05:00Z,,2026-05-03T22:05:00Z
1243,1243,7,FabLine Freight,HTR00001243,shipped,883,17.5,191.95,2026-05-03T23:00:00Z,,2026-05-03T22:00:00Z
1244,1244,12,ChannelFlow Priority,HTR00001244,delivered,1055,12.8,371.18,2026-05-03T22:55:00Z,2026-05-04T02:55:00Z,2026-05-03T21:55:00Z
1245,1245,5,Oracle Logistics Cloud,HTR00001245,out_for_delivery,1001,27.2,218.61,2026-05-03T22:50:00Z,,2026-05-03T21:50:00Z
1246,1246,10,Silicon Route Express,HTR00001246,preparing,680,16.7,207.39,2026-05-03T22:45:00Z,,2026-05-03T21:45:00Z
1247,1247,3,FabLine Freight,HTR00001247,packed,2483,63.1,180.12,2026-05-03T22:40:00Z,,2026-05-03T21:40:00Z
1248,1248,8,ChannelFlow Priority,HTR00001248,shipped,1108,15.8,203.28,2026-05-03T22:35:00Z,,2026-05-03T21:35:00Z
1249,1249,1,Oracle Logistics Cloud,HTR00001249,in_transit,868,33.1,492.04,2026-05-03T22:30:00Z,,2026-05-03T21:30:00Z
1250,1250,6,Silicon Route Express,HTR00001250,out_for_delivery,545,44.9,279.84,2026-05-03T22:25:00Z,,2026-05-03T21:25:00Z
1251,1251,11,FabLine Freight,HTR00001251,preparing,1210,24.8,95.12,2026-05-03T22:20:00Z,,2026-05-03T21:20:00Z
1252,1252,4,ChannelFlow Priority,HTR00001252,delivered,455,67.4,280.94,2026-05-03T22:15:00Z,2026-05-04T02:15:00Z,2026-05-03T21:15:00Z
1253,1253,9,Oracle Logistics Cloud,HTR00001253,shipped,2669,40.7,361.44,2026-05-03T22:10:00Z,,2026-05-03T21:10:00Z
1254,1254,2,Silicon Route Express,HTR00001254,in_transit,1288,26.7,408.67,2026-05-03T22:05:00Z,,2026-05-03T21:05:00Z
1255,1255,7,FabLine Freight,HTR00001255,out_for_delivery,892,72.8,309.07,2026-05-03T22:00:00Z,,2026-05-03T21:00:00Z
1256,1256,12,ChannelFlow Priority,HTR00001256,preparing,499,73.8,288.96,2026-05-03T21:55:00Z,,2026-05-03T20:55:00Z
1257,1257,5,Oracle Logistics Cloud,HTR00001257,packed,1299,10.3,327.71,2026-05-03T21:50:00Z,,2026-05-03T20:50:00Z
1258,1258,10,Silicon Route Express,HTR00001258,shipped,1396,51.5,326.49,2026-05-03T21:45:00Z,,2026-05-03T20:45:00Z
1259,1259,3,FabLine Freight,HTR00001259,in_transit,1699,49,111.22,2026-05-03T21:40:00Z,,2026-05-03T20:40:00Z
1260,1260,8,ChannelFlow Priority,HTR00001260,delivered,1370,73.3,120.82,2026-05-03T21:35:00Z,2026-05-04T01:35:00Z,2026-05-03T20:35:00Z
1261,1261,1,Oracle Logistics Cloud,HTR00001261,preparing,2176,62.4,408.8,2026-05-03T21:30:00Z,,2026-05-03T20:30:00Z
1262,1262,6,Silicon Route Express,HTR00001262,packed,2232,5.1,291.4,2026-05-03T21:25:00Z,,2026-05-03T20:25:00Z
1263,1263,11,FabLine Freight,HTR00001263,shipped,405,26.7,297.48,2026-05-03T21:20:00Z,,2026-05-03T20:20:00Z
1264,1264,4,ChannelFlow Priority,HTR00001264,in_transit,2122,40.3,100.93,2026-05-03T21:15:00Z,,2026-05-03T20:15:00Z
1265,1265,9,Oracle Logistics Cloud,HTR00001265,out_for_delivery,1203,61.2,353.69,2026-05-03T21:10:00Z,,2026-05-03T20:10:00Z
1266,1266,2,Silicon Route Express,HTR00001266,preparing,365,26.6,260.99,2026-05-03T21:05:00Z,,2026-05-03T20:05:00Z
1267,1267,7,FabLine Freight,HTR00001267,packed,2117,43.2,371.53,2026-05-03T21:00:00Z,,2026-05-03T20:00:00Z
1268,1268,12,ChannelFlow Priority,HTR00001268,delivered,869,30.5,40.12,2026-05-03T20:55:00Z,2026-05-04T00:55:00Z,2026-05-03T19:55:00Z
1269,1269,5,Oracle Logistics Cloud,HTR00001269,in_transit,1038,19.2,154.73,2026-05-03T20:50:00Z,,2026-05-03T19:50:00Z
1270,1270,10,Silicon Route Express,HTR00001270,out_for_delivery,2456,57.4,138.21,2026-05-03T20:45:00Z,,2026-05-03T19:45:00Z
1271,1271,3,FabLine Freight,HTR00001271,preparing,2343,69.7,415.29,2026-05-03T20:40:00Z,,2026-05-03T19:40:00Z
1272,1272,8,ChannelFlow Priority,HTR00001272,packed,1118,60.6,116.88,2026-05-03T20:35:00Z,,2026-05-03T19:35:00Z
1273,1273,1,Oracle Logistics Cloud,HTR00001273,shipped,983,14.9,279.05,2026-05-03T20:30:00Z,,2026-05-03T19:30:00Z
1274,1274,6,Silicon Route Express,HTR00001274,in_transit,171,12.9,305.05,2026-05-03T20:25:00Z,,2026-05-03T19:25:00Z
1275,1275,11,FabLine Freight,HTR00001275,out_for_delivery,2526,35.7,111.79,2026-05-03T20:20:00Z,,2026-05-03T19:20:00Z
1276,1276,4,ChannelFlow Priority,HTR00001276,delivered,2086,61.4,69.66,2026-05-03T20:15:00Z,2026-05-04T00:15:00Z,2026-05-03T19:15:00Z
1277,1277,9,Oracle Logistics Cloud,HTR00001277,packed,1208,52.4,265.27,2026-05-03T20:10:00Z,,2026-05-03T19:10:00Z
1278,1278,2,Silicon Route Express,HTR00001278,shipped,1350,28.8,378.07,2026-05-03T20:05:00Z,,2026-05-03T19:05:00Z
1279,1279,7,FabLine Freight,HTR00001279,in_transit,449,35.2,231.18,2026-05-03T20:00:00Z,,2026-05-03T19:00:00Z
1280,1280,12,ChannelFlow Priority,HTR00001280,out_for_delivery,1110,31.1,195.36,2026-05-03T19:55:00Z,,2026-05-03T18:55:00Z
1281,1281,5,Oracle Logistics Cloud,HTR00001281,preparing,2213,47.4,125.69,2026-05-03T19:50:00Z,,2026-05-03T18:50:00Z
1282,1282,10,Silicon Route Express,HTR00001282,packed,1408,26.2,338.03,2026-05-03T19:45:00Z,,2026-05-03T18:45:00Z
1283,1283,3,FabLine Freight,HTR00001283,shipped,2581,9.2,146.04,2026-05-03T19:40:00Z,,2026-05-03T18:40:00Z
1284,1284,8,ChannelFlow Priority,HTR00001284,delivered,576,6.8,105.54,2026-05-03T19:35:00Z,2026-05-03T23:35:00Z,2026-05-03T18:35:00Z
1285,1285,1,Oracle Logistics Cloud,HTR00001285,out_for_delivery,510,36,127.25,2026-05-03T19:30:00Z,,2026-05-03T18:30:00Z
1286,1286,6,Silicon Route Express,HTR00001286,preparing,1326,35,370.75,2026-05-03T19:25:00Z,,2026-05-03T18:25:00Z
1287,1287,11,FabLine Freight,HTR00001287,packed,2408,61.1,167.52,2026-05-03T19:20:00Z,,2026-05-03T18:20:00Z
1288,1288,4,ChannelFlow Priority,HTR00001288,shipped,1324,35,307.98,2026-05-03T19:15:00Z,,2026-05-03T18:15:00Z
1289,1289,9,Oracle Logistics Cloud,HTR00001289,in_transit,726,58.7,152.04,2026-05-03T19:10:00Z,,2026-05-03T18:10:00Z
1290,1290,2,Silicon Route Express,HTR00001290,out_for_delivery,1775,69.4,233.58,2026-05-03T19:05:00Z,,2026-05-03T18:05:00Z
1291,1291,7,FabLine Freight,HTR00001291,preparing,2205,67.6,255.51,2026-05-03T19:00:00Z,,2026-05-03T18:00:00Z
1292,1292,12,ChannelFlow Priority,HTR00001292,delivered,1041,64.4,232.87,2026-05-03T18:55:00Z,2026-05-03T22:55:00Z,2026-05-03T17:55:00Z
1293,1293,5,Oracle Logistics Cloud,HTR00001293,shipped,2551,74.2,450.01,2026-05-03T18:50:00Z,,2026-05-03T17:50:00Z
1294,1294,10,Silicon Route Express,HTR00001294,in_transit,1062,73.3,201,2026-05-03T18:45:00Z,,2026-05-03T17:45:00Z
1295,1295,3,FabLine Freight,HTR00001295,out_for_delivery,2453,30.6,32.23,2026-05-03T18:40:00Z,,2026-05-03T17:40:00Z
1296,1296,8,ChannelFlow Priority,HTR00001296,preparing,2537,42.1,416.79,2026-05-03T18:35:00Z,,2026-05-03T17:35:00Z
1297,1297,1,Oracle Logistics Cloud,HTR00001297,packed,1211,28.6,128.33,2026-05-03T18:30:00Z,,2026-05-03T17:30:00Z
1298,1298,6,Silicon Route Express,HTR00001298,shipped,1588,60.2,427.37,2026-05-03T18:25:00Z,,2026-05-03T17:25:00Z
1299,1299,11,FabLine Freight,HTR00001299,in_transit,1538,51.7,306.99,2026-05-03T18:20:00Z,,2026-05-03T17:20:00Z
1300,1300,4,ChannelFlow Priority,HTR00001300,delivered,2500,67.7,91.41,2026-05-03T18:15:00Z,2026-05-03T22:15:00Z,2026-05-03T17:15:00Z
1301,1301,9,Oracle Logistics Cloud,HTR00001301,preparing,2201,12.9,281.15,2026-05-03T18:10:00Z,,2026-05-03T17:10:00Z
1302,1302,2,Silicon Route Express,HTR00001302,packed,433,12.2,311.72,2026-05-03T18:05:00Z,,2026-05-03T17:05:00Z
1303,1303,7,FabLine Freight,HTR00001303,shipped,1353,62.3,150.56,2026-05-03T18:00:00Z,,2026-05-03T17:00:00Z
1304,1304,12,ChannelFlow Priority,HTR00001304,in_transit,126,55.8,340.5,2026-05-03T17:55:00Z,,2026-05-03T16:55:00Z
1305,1305,5,Oracle Logistics Cloud,HTR00001305,out_for_delivery,152,66.5,393.51,2026-05-03T17:50:00Z,,2026-05-03T16:50:00Z
1306,1306,10,Silicon Route Express,HTR00001306,preparing,1700,29.9,260.52,2026-05-03T17:45:00Z,,2026-05-03T16:45:00Z
1307,1307,3,FabLine Freight,HTR00001307,packed,1650,52.9,462.86,2026-05-03T17:40:00Z,,2026-05-03T16:40:00Z
1308,1308,8,ChannelFlow Priority,HTR00001308,delivered,2547,44.9,138.26,2026-05-03T17:35:00Z,2026-05-03T21:35:00Z,2026-05-03T16:35:00Z
1309,1309,1,Oracle Logistics Cloud,HTR00001309,in_transit,1271,52.6,106.68,2026-05-03T17:30:00Z,,2026-05-03T16:30:00Z
1310,1310,6,Silicon Route Express,HTR00001310,out_for_delivery,2091,29.3,114.2,2026-05-03T17:25:00Z,,2026-05-03T16:25:00Z
1311,1311,11,FabLine Freight,HTR00001311,preparing,1413,33.2,482.19,2026-05-03T17:20:00Z,,2026-05-03T16:20:00Z
1312,1312,4,ChannelFlow Priority,HTR00001312,packed,1846,62.8,195.47,2026-05-03T17:15:00Z,,2026-05-03T16:15:00Z
1313,1313,9,Oracle Logistics Cloud,HTR00001313,shipped,1551,54,237.41,2026-05-03T17:10:00Z,,2026-05-03T16:10:00Z
1314,1314,2,Silicon Route Express,HTR00001314,in_transit,1361,66.2,152.93,2026-05-03T17:05:00Z,,2026-05-03T16:05:00Z
1315,1315,7,FabLine Freight,HTR00001315,out_for_delivery,1936,14.4,425.31,2026-05-03T17:00:00Z,,2026-05-03T16:00:00Z
1316,1316,12,ChannelFlow Priority,HTR00001316,delivered,1895,31.5,385.49,2026-05-03T16:55:00Z,2026-05-03T20:55:00Z,2026-05-03T15:55:00Z
1317,1317,5,Oracle Logistics Cloud,HTR00001317,packed,699,21.7,307.92,2026-05-03T16:50:00Z,,2026-05-03T15:50:00Z
1318,1318,10,Silicon Route Express,HTR00001318,shipped,693,25.4,229.12,2026-05-03T16:45:00Z,,2026-05-03T15:45:00Z
1319,1319,3,FabLine Freight,HTR00001319,in_transit,804,4.3,80.56,2026-05-03T16:40:00Z,,2026-05-03T15:40:00Z
1320,1320,8,ChannelFlow Priority,HTR00001320,out_for_delivery,1369,23.1,104.36,2026-05-03T16:35:00Z,,2026-05-03T15:35:00Z
1321,1321,1,Oracle Logistics Cloud,HTR00001321,preparing,1278,20.2,477.25,2026-05-03T16:30:00Z,,2026-05-03T15:30:00Z
1322,1322,6,Silicon Route Express,HTR00001322,packed,386,13.1,426.22,2026-05-03T16:25:00Z,,2026-05-03T15:25:00Z
1323,1323,11,FabLine Freight,HTR00001323,shipped,1781,27.9,320.43,2026-05-03T16:20:00Z,,2026-05-03T15:20:00Z
1324,1324,4,ChannelFlow Priority,HTR00001324,delivered,2046,39.2,199.87,2026-05-03T16:15:00Z,2026-05-03T20:15:00Z,2026-05-03T15:15:00Z
1325,1325,9,Oracle Logistics Cloud,HTR00001325,out_for_delivery,2314,36.1,129.89,2026-05-03T16:10:00Z,,2026-05-03T15:10:00Z
1326,1326,2,Silicon Route Express,HTR00001326,preparing,1094,44.3,425.74,2026-05-03T16:05:00Z,,2026-05-03T15:05:00Z
1327,1327,7,FabLine Freight,HTR00001327,packed,1433,19.5,263.58,2026-05-03T16:00:00Z,,2026-05-03T15:00:00Z
1328,1328,12,ChannelFlow Priority,HTR00001328,shipped,2630,15.5,55.58,2026-05-03T15:55:00Z,,2026-05-03T14:55:00Z
1329,1329,5,Oracle Logistics Cloud,HTR00001329,in_transit,815,4.6,84.91,2026-05-03T15:50:00Z,,2026-05-03T14:50:00Z
1330,1330,10,Silicon Route Express,HTR00001330,out_for_delivery,2359,47.2,259.19,2026-05-03T15:45:00Z,,2026-05-03T14:45:00Z
1331,1331,3,FabLine Freight,HTR00001331,preparing,1165,20.7,381.61,2026-05-03T15:40:00Z,,2026-05-03T14:40:00Z
1332,1332,8,ChannelFlow Priority,HTR00001332,delivered,1564,28.9,388.27,2026-05-03T15:35:00Z,2026-05-03T19:35:00Z,2026-05-03T14:35:00Z
1333,1333,1,Oracle Logistics Cloud,HTR00001333,shipped,2434,28.1,145.94,2026-05-03T15:30:00Z,,2026-05-03T14:30:00Z
1334,1334,6,Silicon Route Express,HTR00001334,in_transit,1044,63.6,458.67,2026-05-03T15:25:00Z,,2026-05-03T14:25:00Z
1335,1335,11,FabLine Freight,HTR00001335,out_for_delivery,1720,21.4,185.34,2026-05-03T15:20:00Z,,2026-05-03T14:20:00Z
1336,1336,4,ChannelFlow Priority,HTR00001336,preparing,1599,13.9,327.86,2026-05-03T15:15:00Z,,2026-05-03T14:15:00Z
1337,1337,9,Oracle Logistics Cloud,HTR00001337,packed,2157,7.5,167.72,2026-05-03T15:10:00Z,,2026-05-03T14:10:00Z
1338,1338,2,Silicon Route Express,HTR00001338,shipped,901,57.1,145.78,2026-05-03T15:05:00Z,,2026-05-03T14:05:00Z
1339,1339,7,FabLine Freight,HTR00001339,in_transit,1880,58.7,166.38,2026-05-03T15:00:00Z,,2026-05-03T14:00:00Z
1340,1340,12,ChannelFlow Priority,HTR00001340,delivered,898,39.5,336.49,2026-05-03T14:55:00Z,2026-05-03T18:55:00Z,2026-05-03T13:55:00Z
1341,1341,5,Oracle Logistics Cloud,HTR00001341,preparing,1061,44.5,493.6,2026-05-03T14:50:00Z,,2026-05-03T13:50:00Z
1342,1342,10,Silicon Route Express,HTR00001342,packed,2679,28.7,133.19,2026-05-03T14:45:00Z,,2026-05-03T13:45:00Z
1343,1343,3,FabLine Freight,HTR00001343,shipped,1517,73.6,44.42,2026-05-03T14:40:00Z,,2026-05-03T13:40:00Z
1344,1344,8,ChannelFlow Priority,HTR00001344,in_transit,598,67.6,94.2,2026-05-03T14:35:00Z,,2026-05-03T13:35:00Z
1345,1345,1,Oracle Logistics Cloud,HTR00001345,out_for_delivery,251,41.8,313.6,2026-05-03T14:30:00Z,,2026-05-03T13:30:00Z
1346,1346,6,Silicon Route Express,HTR00001346,preparing,2470,53.4,334.44,2026-05-03T14:25:00Z,,2026-05-03T13:25:00Z
1347,1347,11,FabLine Freight,HTR00001347,packed,1849,71.5,425.23,2026-05-03T14:20:00Z,,2026-05-03T13:20:00Z
1348,1348,4,ChannelFlow Priority,HTR00001348,delivered,2227,52.3,287.39,2026-05-03T14:15:00Z,2026-05-03T18:15:00Z,2026-05-03T13:15:00Z
1349,1349,9,Oracle Logistics Cloud,HTR00001349,in_transit,502,73.5,330.15,2026-05-03T14:10:00Z,,2026-05-03T13:10:00Z
1350,1350,2,Silicon Route Express,HTR00001350,out_for_delivery,2429,43.8,462.43,2026-05-03T14:05:00Z,,2026-05-03T13:05:00Z
1351,1351,7,FabLine Freight,HTR00001351,preparing,119,4,222.75,2026-05-03T14:00:00Z,,2026-05-03T13:00:00Z
1352,1352,12,ChannelFlow Priority,HTR00001352,packed,2213,73.6,338.74,2026-05-03T13:55:00Z,,2026-05-03T12:55:00Z
1353,1353,5,Oracle Logistics Cloud,HTR00001353,shipped,99,28,165.39,2026-05-03T13:50:00Z,,2026-05-03T12:50:00Z
1354,1354,10,Silicon Route Express,HTR00001354,in_transit,2262,65.9,479.23,2026-05-03T13:45:00Z,,2026-05-03T12:45:00Z
1355,1355,3,FabLine Freight,HTR00001355,out_for_delivery,1688,31.9,284.2,2026-05-03T13:40:00Z,,2026-05-03T12:40:00Z
1356,1356,8,ChannelFlow Priority,HTR00001356,delivered,2265,35.6,457.54,2026-05-03T13:35:00Z,2026-05-03T17:35:00Z,2026-05-03T12:35:00Z
